Time,PT.Motor.Trq,Car.v
0.92,171.5596161,5.479197688
0.93,171.886795,5.582851119
0.94,172.1993103,5.686706681
0.95,172.497818,5.790755363
0.96,172.7829132,5.89498858
0.97,173.0551605,5.999397321
0.98,173.3151398,6.10397429
0.99,173.563385,6.208710904
1,173.8003845,6.313600297
1.01,174.0266418,6.418635602
1.02,174.24263,6.523809952
1.03,174.4488068,6.629116482
1.04,174.6455994,6.734549183
1.05,174.8334198,6.840102906
1.06,175.0126801,6.945770783
1.07,175.1837463,7.051548523
1.08,175.3470154,7.157430548
1.09,175.5031738,7.263381666
1.1,175.6538696,7.369408315
1.11,175.7982025,7.475530237
1.12,175.9361572,7.581737989
1.13,176.0679779,7.688029855
1.14,176.1938782,7.794401544
1.15,176.3141022,7.900849622
1.16,176.428894,8.007370656
1.17,176.5384979,8.113960355
1.18,176.6431122,8.220616143
1.19,176.742981,8.327334588
1.2,176.8383179,8.434112256
1.21,176.9293213,8.540946572
1.22,177.0162048,8.647834962
1.23,177.0991364,8.75477485
1.24,177.1783295,8.861763661
1.25,177.2539215,8.968798821
1.26,177.3261261,9.075877755
1.27,177.3950806,9.182998745
1.28,177.4609528,9.290160076
1.29,177.52388,9.397358315
1.3,177.5840149,9.50459346
1.31,177.6414948,9.61186208
1.32,177.6964264,9.719162456
1.33,177.7489777,9.826494591
1.34,177.7992249,9.933855049
1.35,177.8472443,10.04124383
1.36,177.8905487,10.1486575
1.37,177.9285736,10.25609435
1.38,177.9628601,10.36355008
1.39,177.9944916,10.47102298
1.4,178.0241699,10.57851133
1.41,178.0523682,10.68601426
1.42,178.0794067,10.79353093
1.43,178.1055145,10.90105962
1.44,178.1308441,11.00860032
1.45,178.1554871,11.11615304
1.46,178.1795197,11.22371692
1.47,178.2029877,11.33129109
1.48,178.2259521,11.43887557
1.49,178.2484283,11.54646949
1.5,178.2704468,11.65407371
1.51,178.2920227,11.76168651
1.52,178.3131866,11.86930875
1.53,178.3339386,11.97693871
1.54,178.3542938,12.08457726
1.55,178.3742981,12.19222354
1.56,178.3939209,12.2998784
1.57,178.4131927,12.40754012
1.58,178.4321442,12.51520871
1.59,178.4507599,12.62288417
1.6,178.4690704,12.73056735
1.61,178.4870605,12.83825654
1.62,178.504776,12.94595174
1.63,178.5222015,13.05365294
1.64,178.5393524,13.16136016
1.65,178.5562439,13.26907252
1.66,178.572876,13.37679089
1.67,178.5892792,13.48451442
1.68,178.6054382,13.59224309
1.69,178.6213837,13.69997605
1.7,178.6371002,13.80771417
1.71,178.6526184,13.91545657
1.72,178.6679382,14.02320412
1.73,178.6830597,14.13095511
1.74,178.6980133,14.23871039
1.75,178.7127686,14.3464691
1.76,178.7273712,14.45423297
1.77,178.7418213,14.56199855
1.78,178.7561035,14.66976928
1.79,178.7702484,14.77754172
1.8,178.784256,14.88531932
1.81,178.7981262,14.99309863
1.82,178.8118591,15.10088137
1.83,178.8254852,15.20866584
1.84,178.8389893,15.31645373
1.85,178.8523865,15.42424506
1.86,178.8656769,15.5320381
1.87,178.8788757,15.63983287
1.88,178.891983,15.74763106
1.89,178.9049988,15.85543097
1.9,178.917923,15.9632326
1.91,178.9307709,16.07103766
1.92,178.9435425,16.17884272
1.93,178.9562531,16.28665122
1.94,178.9688873,16.39445971
1.95,178.9814758,16.50227164
1.96,178.993988,16.61008357
1.97,179.0064545,16.71789893
1.98,179.0188599,16.82571429
1.99,179.0312195,16.93353137
2,179.0435486,17.04135016
2.01,179.0558167,17.14916895
2.02,179.0680542,17.25698947
2.03,179.0802612,17.36481169
2.04,179.0924377,17.47263392
2.05,179.1045837,17.58045786
2.06,179.1166992,17.68828352
2.07,179.1287842,17.79610919
2.08,179.1408539,17.90393485
2.09,179.1528931,18.01176222
2.1,179.1649323,18.1195896
2.11,179.1769409,18.22741869
2.12,179.1889496,18.33524779
2.13,179.200943,18.4430786
2.14,179.2129211,18.55090769
2.15,179.2248993,18.6587385
2.16,179.2368774,18.76657103
2.17,179.2488556,18.87440184
2.18,179.2608185,18.98223437
2.19,179.2727814,19.09006689
2.2,179.2847595,19.19789942
2.21,179.2967377,19.30573367
2.22,179.3087158,19.41356619
2.23,179.3207092,19.52140044
2.24,179.3327026,19.62923468
2.25,179.344696,19.73706721
2.26,179.35672,19.84490145
2.27,179.3687439,19.95273569
2.28,179.3807831,20.06056994
2.29,179.3928528,20.1684059
2.3,179.4049225,20.27624014
2.31,179.4170074,20.38407439
2.32,179.4291229,20.49190863
2.33,179.4412384,20.59974287
2.34,179.4533997,20.70757712
2.35,179.4655457,20.81541136
2.36,179.4777222,20.9232456
2.37,179.4898987,21.03107985
2.38,179.5020905,21.13891409
2.39,179.5142975,21.24674834
2.4,179.5265198,21.35458258
2.41,179.5387421,21.46241511
2.42,179.5509949,21.57024763
2.43,179.5632629,21.67808188
2.44,179.5755463,21.7859144
2.45,179.5878448,21.89374693
2.46,179.600174,22.00157774
2.47,179.6125183,22.10941027
2.48,179.6248779,22.21724108
2.49,179.6372833,22.32507189
2.5,179.649704,22.4329027
2.51,179.6621552,22.54073351
2.52,179.6746521,22.6485626
2.53,179.6871643,22.7563917
2.54,179.699707,22.86422079
2.55,179.7122955,22.97204989
2.56,179.7248993,23.07987726
2.57,179.7375488,23.18770464
2.58,179.7502441,23.29553202
2.59,179.7629547,23.40335768
2.6,179.7757111,23.51118506
2.61,179.7885132,23.61901072
2.62,179.8013306,23.72683466
2.63,179.814209,23.83466032
2.64,179.8271179,23.94248426
2.65,179.8400574,24.05030649
2.66,179.8530426,24.15813044
2.67,179.8660583,24.26595266
2.68,179.8791351,24.37377489
2.69,179.8922272,24.4815954
2.7,179.9053802,24.58941763
2.71,179.9185638,24.69723814
2.72,179.9317932,24.80505693
2.73,179.9450531,24.91287744
2.74,179.9583588,25.02069624
2.75,179.9717102,25.12851332
2.76,179.9850922,25.23633211
2.77,179.9985199,25.34414919
2.78,180.0119934,25.45196627
2.79,180.0255127,25.55978163
2.8,180.0390625,25.66759699
2.81,180.0526581,25.77541235
2.82,180.0662994,25.88322599
2.83,180.0799866,25.99104135
2.84,180.0937042,26.098855
2.85,180.1074677,26.20666693
2.86,180.1212769,26.31447885
2.87,180.1351166,26.42229078
2.88,180.1490021,26.53010271
2.89,180.1629333,26.63791292
2.9,180.1769104,26.74572313
2.91,180.190918,26.85353334
2.92,180.2049713,26.96134184
2.93,180.2190704,27.06915205
2.94,180.2332001,27.17695883
2.95,180.2473755,27.28476732
2.96,180.2615967,27.3925741
2.97,180.2758484,27.50038088
2.98,180.2901459,27.60818594
2.99,180.3044891,27.71599271
3,180.3188629,27.82379778
3.01,180.3332825,27.93160112
3.02,180.3477325,28.03940618
3.03,180.3622284,28.14720953
3.04,180.37677,28.25501287
3.05,180.3913422,28.3628145
3.06,180.4059601,28.47061613
3.07,180.4206238,28.57841776
3.08,180.435318,28.68621938
3.09,180.4500427,28.79401929
3.1,180.4648132,28.90181921
3.11,180.4796295,29.00961912
3.12,180.4944763,29.11741903
3.13,180.5093536,29.22521551
3.14,180.5242767,29.33301542
3.15,180.5392456,29.4408119
3.16,180.554245,29.54860837
3.17,180.5692749,29.65640485
3.18,180.5843506,29.76420133
3.19,180.5994568,29.87199781
3.2,180.6145935,29.97979429
3.21,180.629776,30.08758733
3.22,180.6450043,30.19538381
3.23,180.6602478,30.30317686
3.24,180.6755371,30.4109699
3.25,180.6908569,30.51876295
3.26,180.7062225,30.62655599
3.27,180.7216187,30.73434904
3.28,180.7370453,30.84213865
3.29,180.7525024,30.94993169
3.3,180.7679901,31.0577213
3.31,180.7835236,31.16551435
3.32,180.7990875,31.27330396
3.33,180.814682,31.38109357
3.34,180.830307,31.48888318
3.35,180.8459778,31.59666936
3.36,180.8616638,31.70445897
3.37,180.8773956,31.81224515
3.38,180.893158,31.92003476
3.39,180.9089508,32.02782094
3.4,180.9247589,32.13560712
3.41,180.9406128,32.24339673
3.42,180.9564972,32.35117948
3.43,180.9724121,32.45896566
3.44,180.9883575,32.56675184
3.45,181.0043335,32.67453801
3.46,181.0203247,32.78232076
3.47,181.0363312,32.89010694
3.48,181.0523682,32.99788968
3.49,181.0684357,33.10567243
3.5,181.0845184,33.21345517
3.51,181.100647,33.32123792
3.52,181.1167908,33.42902066
3.53,181.1329651,33.53680341
3.54,181.1491699,33.64458615
3.55,181.1654053,33.75236547
3.56,181.1816711,33.86014821
3.57,181.1979523,33.96792752
3.58,181.2142639,34.07570684
3.59,181.2306061,34.18348958
3.6,181.2469788,34.29126889
3.61,181.263382,34.39904821
3.62,181.2798004,34.50682752
3.63,181.2962494,34.6146034
3.64,181.3127136,34.72238271
3.65,181.3292236,34.83016202
3.66,181.3457489,34.9379379
3.67,181.3622894,35.04571721
3.68,181.3788605,35.15349309
3.69,181.395462,35.2612724
3.7,181.4120789,35.36904828
3.71,181.4287262,35.47682416
3.72,181.4453888,35.58460004
3.73,181.4620819,35.69237592
3.74,181.4787903,35.8001518
3.75,181.4955292,35.90792768
3.76,181.5122833,36.01570012
3.77,181.5290527,36.123476
3.78,181.5458527,36.23125188
3.79,181.5626678,36.33902432
3.8,181.5795135,36.4468002
3.81,181.5963593,36.55457265
3.82,181.6132507,36.66234509
3.83,181.6301422,36.77012097
3.84,181.647049,36.87789342
3.85,181.6639862,36.98566586
3.86,181.6809387,37.09343831
3.87,181.6979065,37.20121076
3.88,181.7148895,37.3089832
3.89,181.7319031,37.41675565
3.9,181.7489166,37.52452809
3.91,181.7659607,37.63230054
3.92,181.7830048,37.74006955
3.93,181.8000793,37.847842
3.94,181.8171539,37.95561444
3.95,181.834259,38.06338345
3.96,181.8513794,38.1711559
3.97,181.8684998,38.27892834
3.98,181.8856506,38.38669736
3.99,181.9028015,38.49446637
4,181.9199677,38.60223881
4.01,181.937149,38.71000783
4.02,181.9543457,38.81777684
4.03,181.9715576,38.92554929
4.04,181.9887695,39.0333183
4.05,182.006012,39.14108731
4.06,182.0232391,39.24885632
4.07,182.0404968,39.35662533
4.08,182.0577698,39.46439778
4.09,182.0750427,39.57216679
4.1,182.0923157,39.67993581
4.11,182.1095886,39.78770482
4.12,182.1268616,39.89547383
4.13,182.1441345,40.00324284
4.14,182.1614227,40.11101185
4.15,182.1787109,40.21877743
4.16,182.1960144,40.32654645
4.17,182.2133331,40.43431546
4.18,182.2306519,40.54208447
4.19,182.2479706,40.64985348
4.2,182.2653046,40.7576225
4.21,182.2826538,40.86538807
4.22,182.2999878,40.97315709
4.23,182.3173523,41.0809261
4.24,182.3347168,41.18869168
4.25,182.3520813,41.29646069
4.26,182.3694611,41.4042297
4.27,182.3868561,41.51199528
4.28,182.4042511,41.61976429
4.29,182.4216614,41.72752987
4.3,182.4390717,41.83529889
4.31,182.4564819,41.94306447
4.32,182.4739075,42.05083348
4.33,182.491333,42.15859906
4.34,182.5087738,42.26636807
4.35,182.5262146,42.37413365
4.36,182.5436554,42.48190266
4.37,182.5610962,42.58966824
4.38,182.5785522,42.69743725
4.39,182.5960083,42.80520283
4.4,182.6134644,42.91297184
4.41,182.6309204,43.02073742
4.42,182.6483765,43.12850644
4.43,182.6658325,43.23627201
4.44,182.6832886,43.34404103
4.45,182.7007446,43.45180661
4.46,182.7182007,43.55957562
4.47,182.7356567,43.6673412
4.48,182.7530975,43.77511021
4.49,182.7705383,43.88287579
4.5,182.7879639,43.9906448
4.51,182.8054047,44.09841038
4.52,182.8228149,44.20617939
4.53,182.8402405,44.31394497
4.54,182.8576508,44.42171398
4.55,182.8750458,44.529483
4.56,182.8924408,44.63724858
4.57,182.9098206,44.74501759
4.58,182.9272003,44.8527866
4.59,182.9445648,44.96055561
4.6,182.9619293,45.06832119
4.61,182.9792786,45.1760902
4.62,182.9965515,45.28385922
4.63,183.0137939,45.39162823
4.64,183.0310516,45.49939724
4.65,183.0483246,45.60716625
4.66,183.0655823,45.71493527
4.67,183.08284,45.82270428
4.68,183.1000977,45.93047329
4.69,183.1173401,46.0382423
4.7,183.1345825,46.14601132
4.71,183.1518097,46.25378033
4.72,183.1690216,46.36154934
4.73,183.1862183,46.46931835
4.74,183.2033997,46.5770908
4.75,183.2205811,46.68485981
4.76,183.2377319,46.79262882
4.77,183.2548828,46.90040127
4.78,183.2720032,47.00817028
4.79,183.2891235,47.11593929
4.8,183.3062134,47.22371174
4.81,183.3233032,47.33148418
4.82,183.3403625,47.4392532
4.83,183.3574066,47.54702564
4.84,183.3744354,47.65479809
4.85,183.3914337,47.76257053
4.86,183.408432,47.87033955
4.87,183.4253998,47.97811199
4.88,183.442337,48.08588444
4.89,183.4592743,48.19365688
4.9,183.476181,48.30143276
4.91,183.4930725,48.40920521
4.92,183.5099335,48.51697765
4.93,183.5267792,48.6247501
4.94,183.5436096,48.73252598
4.95,183.5604095,48.84029842
4.96,183.577179,48.9480743
4.97,183.5939331,49.05585018
4.98,183.6106567,49.16362263
4.99,183.6273651,49.2713985
5,183.644043,49.37917438
5.01,183.6607056,49.48695026
5.02,183.6773224,49.59472614
5.03,183.693924,49.70250202
5.04,183.7105103,49.81028133
5.05,183.7270508,49.91805721
5.06,183.7435455,50.02583309
5.07,183.759964,50.1336124
5.08,183.7763824,50.24139171
5.09,183.7927704,50.34916759
5.1,183.8091583,50.4569469
5.11,183.8255005,50.56472622
5.12,183.8418274,50.67250553
5.13,183.858139,50.78028484
5.14,183.8744049,50.88806415
5.15,183.8906555,50.99584347
5.16,183.9068604,51.10362621
5.17,183.9230347,51.21140552
5.18,183.9391785,51.31918827
5.19,183.955307,51.42697101
5.2,183.9713745,51.53475032
5.21,183.9874268,51.64253307
5.22,184.0034332,51.75031582
5.23,184.0194092,51.85810199
5.24,184.0353546,51.96588474
5.25,184.0512695,52.07366748
5.26,184.0671387,52.18145366
5.27,184.082962,52.28923641
5.28,184.0987549,52.39702259
5.29,184.1145172,52.50480877
5.3,184.1302338,52.61259494
5.31,184.1459198,52.72038112
5.32,184.1615601,52.82817073
5.33,184.1771545,52.93595691
5.34,184.1927185,53.04374652
5.35,184.2082367,53.1515327
5.36,184.2237091,53.25932231
5.37,184.239151,53.36711193
5.38,184.2545319,53.47490154
5.39,184.2698822,53.58269458
5.4,184.285202,53.69048419
5.41,184.3004608,53.79827724
5.42,184.3156738,53.90606685
5.43,184.3308563,54.0138599
5.44,184.3459778,54.12165294
5.45,184.3610535,54.22944599
5.46,184.3760681,54.33724246
5.47,184.3910217,54.44503551
5.48,184.4059296,54.55283199
5.49,184.4208069,54.66062847
5.5,184.4356232,54.76842151
5.51,184.4504089,54.87622142
5.52,184.4651489,54.9840179
5.53,184.4798431,55.09181438
5.54,184.4944763,55.19961429
5.55,184.5090637,55.3074142
5.56,184.5236053,55.41521411
5.57,184.5381012,55.52301402
5.58,184.5525208,55.63081394
5.59,184.5669098,55.73861728
5.6,184.5812378,55.84641719
5.61,184.5955048,55.95422054
5.62,184.609726,56.06202388
5.63,184.6238861,56.16982723
5.64,184.6379852,56.277634
5.65,184.6520386,56.38543735
5.66,184.6660309,56.49324413
5.67,184.6799622,56.6010509
5.68,184.6938477,56.70885768
5.69,184.7076721,56.81666789
5.7,184.7214355,56.92447467
5.71,184.7351379,57.03228488
5.72,184.7487793,57.14009509
5.73,184.7623749,57.2479053
5.74,184.7758942,57.35571895
5.75,184.7893524,57.46352916
5.76,184.8027649,57.5713428
5.77,184.8161011,57.67915645
5.78,184.8293762,57.78697353
5.79,184.8425903,57.89478374
5.8,184.8557434,58.00260081
5.81,184.8688354,58.11041789
5.82,184.8818512,58.21823497
5.83,184.8947906,58.32605205
5.84,184.9076691,58.43387599
5.85,184.9204865,58.54169307
5.86,184.9332428,58.64951015
5.87,184.9459229,58.75733409
5.88,184.9585419,58.86515803
5.89,184.9710846,58.97298198
5.9,184.9835663,59.08080592
5.91,184.9959717,59.18862987
5.92,185.0083008,59.29645381
5.93,185.0205688,59.40427775
5.94,185.0327606,59.51210856
5.95,185.0448914,59.61993251
5.96,185.0569458,59.72776332
5.97,185.068924,59.83559413
5.98,185.0808258,59.94342494
5.99,185.0926514,60.05125575
6,185.1044006,60.15908656
6.01,185.1160736,60.26691737
6.02,185.1276703,60.37475505
6.03,185.1392059,60.48258586
6.04,185.15065,60.59042354
6.05,185.1620178,60.69826121
6.06,185.1733093,60.80609889
6.07,185.1845245,60.91393657
6.08,185.1956482,61.02177424
6.09,185.2066956,61.12961879
6.1,185.2176666,61.23745646
6.11,185.2285614,61.34530101
6.12,185.2393646,61.45314555
6.13,185.2500916,61.56099009
6.14,185.2607269,61.66883464
6.15,185.271286,61.77667918
6.16,185.2817535,61.88452372
6.17,185.29216,61.99237513
6.18,185.302475,62.10021968
6.19,185.3127136,62.20807109
6.2,185.3228455,62.3159225
6.21,185.332901,62.42377391
6.22,185.342865,62.53163218
6.23,185.3527374,62.63948359
6.24,185.3625183,62.74734187
6.25,185.3722076,62.85519328
6.26,185.3818207,62.96305155
6.27,185.3913269,63.07090983
6.28,185.4007416,63.17876811
6.29,185.41008,63.28663325
6.3,185.4193115,63.39449153
6.31,185.4284515,63.50235667
6.32,185.4371643,63.61022181
6.33,185.4466095,63.71808695
6.34,185.4554291,63.8259521
6.35,185.4641724,63.93381724
6.36,185.4728241,64.04168925
6.37,185.481369,64.14955439
6.38,185.4898376,64.2574264
6.39,185.4982147,64.36529841
6.4,185.506485,64.47317042
6.41,185.5150452,64.5810493
6.42,185.5227356,64.6889213
6.43,185.5307159,64.79680018
6.44,185.5386047,64.90467906
6.45,185.5463867,65.01255793
6.46,185.5540619,65.12043681
6.47,185.5616302,65.22831568
6.48,185.5691071,65.33620142
6.49,185.5764771,65.44408717
6.5,185.5837708,65.55197291
6.51,185.5909729,65.65985865
6.52,185.598053,65.76774439
6.53,185.6050415,65.87563014
6.54,185.6118927,65.98352274
6.55,185.6186523,66.09141535
6.56,185.6252899,66.19930796
6.57,185.6318054,66.30720057
6.58,185.6382294,66.41510004
6.59,185.6445313,66.52299265
6.6,185.6506653,66.63089213
6.61,185.6568146,66.7387916
6.62,185.6627808,66.84669108
6.63,185.6686554,66.95459742
6.64,185.6743927,67.06249689
6.65,185.6800385,67.17040324
6.66,185.6855621,67.27830958
6.67,185.6909637,67.38622279
6.68,185.6962585,67.49412913
6.69,185.7014313,67.60204233
6.7,185.7064972,67.70994868
6.71,185.711441,67.81786188
6.72,185.7162628,67.92578196
6.73,185.7209778,68.03369517
6.74,185.7255554,68.14161524
6.75,185.7300262,68.24953532
6.76,185.734375,68.35745539
6.77,185.7386169,68.46537546
6.78,185.7427216,68.57329554
6.79,185.7467194,68.68122248
6.8,185.7505798,68.78914942
6.81,185.7543793,68.89707636
6.82,185.7580719,69.00501017
6.83,185.7616119,69.11293711
6.84,185.7650146,69.22087092
6.85,185.7682953,69.32880472
6.86,185.7714233,69.4367454
6.87,185.7744446,69.5446792
6.88,185.7775269,69.65261988
6.89,185.7800598,69.76056055
6.9,185.7826843,69.86850123
6.91,185.7851715,69.9764419
6.92,185.7875366,70.08438944
6.93,185.7897644,70.19233698
6.94,185.7918701,70.30028452
6.95,185.7938385,70.40823893
6.96,185.7956696,70.51618647
6.97,185.7973785,70.62414087
6.98,185.7989502,70.73209528
6.99,185.8003845,70.84005655
7,185.8016968,70.94801096
7.01,185.8028564,71.05597223
7.02,185.803894,71.16393351
7.03,185.8047943,71.27189478
7.04,185.805542,71.37986292
7.05,185.8061676,71.48783106
7.06,185.8066559,71.5957992
7.07,185.8069611,71.70376734
7.08,185.8071899,71.81174234
7.09,185.8072662,71.91971735
7.1,185.807251,72.02769236
7.11,185.8071136,72.13566736
7.12,185.806839,72.24364923
7.13,185.8063965,72.35163111
7.14,185.8057861,72.45961298
7.15,185.8050385,72.56760172
7.16,185.8041687,72.67558359
7.17,185.8030701,72.78357233
7.18,185.8023682,72.89156793
7.19,185.8020782,72.99955667
7.2,185.8016815,73.10755228
7.21,185.8011475,73.21554788
7.22,185.8004761,73.32355036
7.23,185.7996674,73.43155283
7.24,185.7986755,73.53956217
7.25,185.7975311,73.6475715
7.26,185.7962189,73.75558084
7.27,185.7947083,73.86359705
7.28,185.7930145,73.97161325
7.29,185.7911377,74.07962946
7.3,185.7890778,74.18765253
7.31,185.7868195,74.2956756
7.32,185.7843933,74.40370554
7.33,185.7817535,74.51173548
7.34,185.7789459,74.61976541
7.35,185.7758942,74.72780222
7.36,185.7727356,74.83583902
7.37,185.7693634,74.94387583
7.38,185.7657928,75.0519195
7.39,185.7620392,75.15996317
7.4,185.7581024,75.26800684
7.41,185.7539825,75.37605737
7.42,185.7496796,75.48411478
7.43,185.7451782,75.59216531
7.44,185.740509,75.70022272
7.45,185.7356567,75.80828012
7.46,185.7306213,75.91634439
7.47,185.7254028,76.02440866
7.48,185.7200012,76.1324798
7.49,185.7144623,76.24054407
7.5,185.7087402,76.3486152
7.51,185.7028351,76.45669321
7.52,185.6967468,76.56477121
7.53,185.6904907,76.67284921
7.54,185.6840668,76.78093408
7.55,185.6774292,76.88901208
7.56,185.6706238,76.99710382
7.57,185.6636505,77.10518869
7.58,185.6564941,77.21328729
7.59,185.6491547,77.32137903
7.6,185.6416321,77.42947763
7.61,185.6339417,77.53757623
7.62,185.6260681,77.64567483
7.63,185.6182251,77.7537803
7.64,185.6097717,77.86188577
7.65,185.6013489,77.96999811
7.66,185.5926971,78.07811044
7.67,185.5837708,78.18622964
7.68,185.574646,78.29434198
7.69,185.5654602,78.40245431
7.7,185.5565033,78.51055978
7.71,185.5487061,78.61865838
7.72,185.5422974,78.72674325
7.73,185.5376892,78.83481439
7.74,185.5346527,78.94287179
7.75,185.532959,79.05092233
7.76,185.5325623,79.15895913
7.77,185.5335693,79.26698221
7.78,185.5361633,79.37498468
7.79,185.5405121,79.48297342
7.8,185.5468445,79.59094156
7.81,185.5513153,79.69889596
7.82,185.5531464,79.8068229
7.83,185.5563049,79.91472238
7.84,185.5570679,80.02259439
7.85,185.5087585,80.1304252
7.86,185.3762207,80.23818734
7.87,185.1504211,80.34581216
7.88,184.8284149,80.45323785
7.89,184.4094696,80.56040948
7.9,183.8942719,80.66725152
7.91,183.2845612,80.77370904
7.92,182.5827789,80.87971338
7.93,181.7919006,80.98520272
7.94,180.9151611,81.09012902
7.95,179.9561615,81.19442361
7.96,178.9186401,81.29804528
7.97,177.8064423,81.40092538
7.98,176.6234741,81.50301583
7.99,175.3736572,81.60428231
8,174.0610352,81.70465615
8.01,172.6893463,81.80410989
8.02,171.2622375,81.90260232
8.03,169.7835083,82.00009225
8.04,168.2561798,82.09654534
8.05,166.6842804,82.19192041
8.06,165.0711823,82.28619683
8.07,163.4199066,82.37933343
8.08,161.7335052,82.4713096
8.09,160.0149689,82.56209786
8.1,158.2671509,82.65167764
8.11,156.4929962,82.74002145
8.12,154.6950684,82.82711556
8.13,152.8757782,82.91293939
8.14,151.0375824,82.99747918
8.15,149.1827545,83.08071435
8.16,147.3136597,83.16263116
8.17,145.4324646,83.24322274
8.18,143.5410614,83.32248223
8.19,141.6413116,83.4003959
8.2,139.7350159,83.47695687
8.21,137.8238983,83.55215142
8.22,135.9096985,83.62598641
8.23,133.9938354,83.69845498
8.24,132.0776825,83.76955712
8.25,130.1643524,83.83928597
8.26,128.262146,83.9076484
8.27,126.3723373,83.9746444
8.28,124.4950562,84.04028085
8.29,122.6294403,84.10457833
8.3,120.7739639,84.16754373
8.31,118.9254303,84.22917703
8.32,117.0880432,84.28949883
8.33,115.2625732,84.34850228
8.34,113.4488983,84.40621484
8.35,111.6464081,84.46262963
8.36,109.8549347,84.51776727
8.37,108.0744247,84.57164147
8.38,106.3048401,84.62424539
8.39,104.5460587,84.6755996
8.4,102.7979813,84.72570413
8.41,101.060463,84.77457955
8.42,99.33309174,84.82221902
8.43,97.61580658,84.86864312
8.44,95.90860748,84.91385873
8.45,94.21148682,84.95786584
8.46,92.52444458,85.00067819
8.47,90.84748077,85.0423095
8.48,89.1807251,85.08275292
8.49,87.5242157,85.12202905
8.5,85.87774658,85.16013787
8.51,84.24133301,85.19709313
8.52,82.61502075,85.2329017
8.53,80.99884796,85.26756356
8.54,79.39305878,85.30109933
8.55,77.79745483,85.33351586
8.56,76.21162415,85.36481316
8.57,74.6359787,85.3949981
8.58,73.07037354,85.42409127
8.59,71.51464081,85.45209267
8.6,69.9677887,85.47900918
8.61,68.4200058,85.50484078
8.62,66.88243103,85.52959435
8.63,65.35821533,85.55327676
8.64,63.84736252,85.57590173
8.65,62.34931946,85.59746926
8.66,60.86360931,85.61798623
8.67,59.38988113,85.63746636
8.68,57.92769623,85.65592339
8.69,56.47551346,85.67335046
8.7,55.03202438,85.68976815
8.71,53.61131668,85.70517648
8.72,52.22269821,85.71959603
8.73,50.86823273,85.73304742
8.74,49.54896545,85.74555123
8.75,48.27814102,85.75713494
8.76,47.05712891,85.76783288
8.77,45.88536835,85.77767937
8.78,44.76138306,85.78670876
8.79,43.6832428,85.79494164
8.8,42.64889526,85.80241235
8.81,41.65629578,85.80916207
8.82,40.70350266,85.81519769
8.83,39.78865814,85.82056725
8.84,38.90993118,85.82527764
8.85,38.06567001,85.82936318
8.86,37.25413132,85.83285134
8.87,36.46665955,85.83575585
8.88,35.70666504,85.83809045
8.89,34.97632217,85.83988259
8.9,34.27482986,85.84115289
8.91,33.60085297,85.84191506
8.92,32.95307541,85.84218972
8.93,32.33028793,85.84200433
8.94,31.73139572,85.84135888
8.95,31.15529633,85.84028771
8.96,30.60096931,85.83879769
8.97,30.06748772,85.83690942
8.98,29.55396843,85.83462975
8.99,29.05958748,85.8319793
9,28.58355904,85.82897179
9.01,28.12513924,85.8256141
9.02,27.68362427,85.82192681
9.03,27.25837898,85.81792367
9.04,26.84868622,85.81361153
9.05,26.45382118,85.80899728
9.06,26.07314301,85.80410149
9.07,25.7060318,85.79893105
9.08,25.35190201,85.79349282
9.09,25.01021004,85.78780053
9.1,24.68043709,85.78186105
9.11,24.36193275,85.7756881
9.12,24.04838753,85.7692817
9.13,23.74327469,85.7626487
9.14,23.44906044,85.75579598
9.15,23.16450691,85.7487304
9.16,22.88716698,85.74146569
9.17,22.61960793,85.73400185
9.18,22.36166,85.72634576
9.19,22.1131916,85.71850426
9.2,21.87388802,85.71049111
9.21,21.62854385,85.7023063
9.22,21.35965347,85.69394296
9.23,21.06838989,85.68539422
9.24,20.757267,85.67663262
9.25,20.42118073,85.66765817
9.26,20.05600929,85.65845712
9.27,19.65849304,85.64900201
9.28,19.22607422,85.63927911
9.29,18.75676346,85.62926781
9.3,18.24935341,85.61894067
9.31,17.70316887,85.6082702
9.32,17.11792946,85.59724267
9.33,16.49370766,85.58583062
9.34,15.83092594,85.57401345
9.35,15.13024235,85.56175683
9.36,14.39251423,85.54904015
9.37,13.6187458,85.53584969
9.38,12.81005478,85.52215798
9.39,11.96761608,85.50793755
9.4,11.09260273,85.49317468
9.41,10.186306,85.47784875
9.42,9.249947548,85.46193917
9.43,8.284698486,85.44542535
9.44,7.291667461,85.42830041
9.45,6.27191925,85.41053002
9.46,5.226415634,85.39210732
9.47,4.156071663,85.37302544
9.48,3.06170702,85.35325005
9.49,1.944104552,85.33278115
9.5,0.803890586,85.311605
9.51,-0.065190777,85.28970101
9.52,-0.170193285,85.26739877
9.53,-2.823962927,85.24471886
9.54,-4.023452282,85.22043221
9.55,-5.273956776,85.19546578
9.56,-6.541230202,85.16971658
9.57,-7.82739687,85.14316399
9.58,-9.132282257,85.11580117
9.59,-9.986110687,85.08761437
9.6,-9.999973297,85.05908425
9.61,-10,85.0305816
9.62,-9.999999046,85.00209267
9.63,-9.999999046,84.97362435
9.64,-9.999999046,84.94516976
9.65,-9.999999046,84.91673577
9.66,-9.999999046,84.88832925
9.67,-9.999999046,84.85995705
9.68,-9.999999046,84.83160546
9.69,-9.999999046,84.80329507
9.7,-9.999999046,84.77501901
