#Name,"PT.BattHV.Volt_oc","Time"
#Dataset,"C1","C1"
#Unit,"V","s"
361.6221313,10.87
361.6227417,10.88
361.6233215,10.89
361.6239014,10.9
361.6244812,10.91
361.6250916,10.92
361.6256714,10.93
361.6262512,10.94
361.6268616,10.95
361.6274414,10.96
361.6280212,10.97
361.6286316,10.98
361.6292114,10.99
361.6298218,11
361.6304016,11.01
361.6309814,11.02
361.6315918,11.03
361.6321716,11.04
361.632782,11.05
361.6333618,11.06
361.6339722,11.07
361.634552,11.08
361.6351624,11.09
361.6357727,11.1
361.6363525,11.11
361.6369629,11.12
361.6375427,11.13
361.6381531,11.14
361.6387329,11.15
361.6393433,11.16
361.6399536,11.17
361.6405334,11.18
361.6411438,11.19
361.6417542,11.2
361.642334,11.21
361.6429443,11.22
361.6435547,11.23
361.6441345,11.24
361.6447449,11.25
361.6453552,11.26
361.6459351,11.27
361.6465454,11.28
361.6471558,11.29
361.6477356,11.3
361.6483459,11.31
361.6489563,11.32
361.6495361,11.33
361.6501465,11.34
361.6507568,11.35
361.6513367,11.36
361.651947,11.37
361.6525574,11.38
361.6531677,11.39
361.6537476,11.4
361.6543579,11.41
361.6549683,11.42
361.6555481,11.43
361.6561584,11.44
361.6567688,11.45
361.6573486,11.46
361.657959,11.47
361.6585693,11.48
361.6591492,11.49
361.6597595,11.5
361.6603699,11.51
361.6609497,11.52
361.6615601,11.53
361.6621704,11.54
361.6627502,11.55
361.6633606,11.56
361.6639709,11.57
361.6645508,11.58
361.6651611,11.59
361.665741,11.6
361.6663513,11.61
361.6669617,11.62
361.6675415,11.63
361.6681519,11.64
361.6687317,11.65
361.669342,11.66
361.6699219,11.67
361.6705322,11.68
361.6711121,11.69
361.6717224,11.7
361.6723022,11.71
361.6729126,11.72
361.6734924,11.73
361.6741028,11.74
361.6746826,11.75
361.675293,11.76
361.6758728,11.77
361.6764832,11.78
361.677063,11.79
361.6776428,11.8
361.6782532,11.81
361.678833,11.82
361.6794128,11.83
361.6800232,11.84
361.680603,11.85
361.6811829,11.86
361.6817932,11.87
361.682373,11.88
361.6829529,11.89
361.6835327,11.9
361.6841431,11.91
361.6847229,11.92
361.6853027,11.93
361.6858826,11.94
361.6864929,11.95
361.6870728,11.96
361.6876526,11.97
361.6882324,11.98
361.6888123,11.99
361.6893921,12
361.6899719,12.01
361.6905518,12.02
361.6911316,12.03
361.6917114,12.04
361.6922913,12.05
361.6928711,12.06
361.6934509,12.07
361.6940308,12.08
361.6946106,12.09
361.6951904,12.1
361.6957703,12.11
361.6963501,12.12
361.6969299,12.13
361.6974792,12.14
361.6980591,12.15
361.6986389,12.16
361.6992188,12.17
361.6997681,12.18
361.7003479,12.19
361.7009277,12.2
361.7014771,12.21
361.7020569,12.22
361.7026367,12.23
361.703186,12.24
361.7037659,12.25
361.7043152,12.26
361.704895,12.27
361.7054443,12.28
361.7060242,12.29
361.7065735,12.3
361.7071533,12.31
361.7077026,12.32
361.708252,12.33
361.7088318,12.34
361.7093811,12.35
361.7099304,12.36
361.7104797,12.37
361.7110291,12.38
361.7115784,12.39
361.7121582,12.4
361.7127075,12.41
361.7132568,12.42
361.7138062,12.43
361.7143555,12.44
361.7149048,12.45
361.7154236,12.46
361.7159729,12.47
361.7165222,12.48
361.7170715,12.49
361.7176208,12.5
361.7181396,12.51
361.718689,12.52
361.7192383,12.53
361.7197571,12.54
361.7203064,12.55
361.7208252,12.56
361.7213745,12.57
361.7218933,12.58
361.7224121,12.59
361.7229614,12.6
361.7234802,12.61
361.723999,12.62
361.7245178,12.63
361.7250671,12.64
361.7255859,12.65
361.7261047,12.66
361.7266235,12.67
361.7271423,12.68
361.7276306,12.69
361.7281494,12.7
361.7286682,12.71
361.729187,12.72
361.7296753,12.73
361.7301941,12.74
361.7306824,12.75
361.7312012,12.76
361.7316895,12.77
361.7322083,12.78
361.7326965,12.79
361.7331848,12.8
361.7336731,12.81
361.7341919,12.82
361.7346802,12.83
361.7351685,12.84
361.7356262,12.85
361.7361145,12.86
361.7366028,12.87
361.7370911,12.88
361.7375793,12.89
361.7380371,12.9
361.7385254,12.91
361.7389832,12.92
361.7394714,12.93
361.7399292,12.94
361.740387,12.95
361.7408447,12.96
361.741333,12.97
361.7417908,12.98
361.7422485,12.99
361.7426758,13
361.7431335,13.01
361.7435913,13.02
361.7440491,13.03
361.7444763,13.04
361.7449341,13.05
361.7453918,13.06
361.7458191,13.07
361.7462463,13.08
361.7467041,13.09
361.7471313,13.1
361.7475586,13.11
361.7479858,13.12
361.7484131,13.13
361.7488403,13.14
361.7492676,13.15
361.7496643,13.16
361.7500916,13.17
361.7505188,13.18
361.7509155,13.19
361.7513428,13.2
361.7517395,13.21
361.7521362,13.22
361.7525635,13.23
361.7529602,13.24
361.7533569,13.25
361.7537537,13.26
361.7541504,13.27
361.7545471,13.28
361.7549133,13.29
361.7553101,13.3
361.7557068,13.31
361.756073,13.32
361.7564697,13.33
361.7568359,13.34
361.7572021,13.35
361.7575989,13.36
361.7579651,13.37
361.7583313,13.38
361.7586975,13.39
361.7590637,13.4
361.7594299,13.41
361.7597961,13.42
361.7601318,13.43
361.760498,13.44
361.7608643,13.45
361.7612,13.46
361.7615662,13.47
361.7619019,13.48
361.7622375,13.49
361.7626038,13.5
361.7629395,13.51
361.7632751,13.52
361.7636108,13.53
361.7639465,13.54
361.7642822,13.55
361.7646179,13.56
361.7649536,13.57
361.7652893,13.58
361.7655945,13.59
361.7659302,13.6
361.7662354,13.61
361.766571,13.62
361.7668762,13.63
361.7672119,13.64
361.7675171,13.65
361.7678223,13.66
361.768158,13.67
361.7684631,13.68
361.7687683,13.69
361.7690735,13.7
361.7693787,13.71
361.7696838,13.72
361.769989,13.73
361.7702942,13.74
361.7705994,13.75
361.770874,13.76
361.7711792,13.77
361.7714844,13.78
361.771759,13.79
361.7720642,13.8
361.7723694,13.81
361.772644,13.82
361.7729187,13.83
361.7732239,13.84
361.7734985,13.85
361.7737732,13.86
361.7740784,13.87
361.774353,13.88
361.7746277,13.89
361.7749023,13.9
361.775177,13.91
361.7754517,13.92
361.7757263,13.93
361.776001,13.94
